Roam Caholic,Roman Catholic
Chatholice,Roman Catholic
Ch Ballymaett Ireland,Church of Ireland
Congregrational,Congregationalist
St Matthews R C Church,Roman Catholic
Irish Church all Members of London park I C,Church of Ireland
R Cathlo?,Roman Catholic
Roman Catholic Catheresdral Malboro St,Roman Catholic
Nonsubscribing Presbeterian,Non-Subscribing Presbyterian
Cathol Church,Roman Catholic
R Cathorlic Religion,Roman Catholic
Preystern,Presbyterian
Roman Catohalic,Roman Catholic
Roman Catholic Parish Priest,Roman Catholic
Presbteriean,Presbyterian
Presbytiaran,Presbyterian
Roman Cathclic,Roman Catholic
All Presbyterians Belonging to Albert Street Presbyterian Church Belfast,Presbyterian
Exclusive Brathern,Plymouth Brethren
Prisbiteren,Presbyterian
Seccession Presbyterian,Seceder Presbyterian
Reformed Presy,Reformed Presbyterian
Presbtirean,Presbyterian
Presbyterian Church Woodvale Presbyterain Church Belfast,Presbyterian
Meethodist,Methodist
Roman Cathrical,Roman Catholic
Brithrin in Christ,Christian Brethren
All Belong to the Methodist Church and Good Protestants,Methodist
Catholich Religion,Roman Catholic
Rmn C,Roman Catholic
Roman I Catholic,Roman Catholic
Roman Catholicke,Roman Catholic
R C Idotalahaors,Roman Catholic
Presbiterrion,Presbyterian
Congernalist,Congregationalist
Prysbetirean,Presbyterian
Rom Catholic St Marrys Church,Roman Catholic
Presy Beterian,Presbyterian
Unitairion,Unitarian
Establishes Church of Scotland Presbyterian,Church of Scotland
Prisperten,Presbyterian
Roman Catiloy,Roman Catholic
Salvate Army,Salvationist
Roman Catolice Church,Roman Catholic
R Catholic Gartegeng Church,Roman Catholic
Protestants Episcopalian Church,Church of Ireland
Religion Presbyterian,Presbyterian
R Cathric,Roman Catholic
Unt Church,Unitarian
Presbetren,Presbyterian
R Chatelic,Roman Catholic
E C Church of Ireland,Church of Ireland
Ch of Ireland Prtestant,Church of Ireland
Rm Cath,Roman Catholic
Church of Ireland St Mathews Church,Church of Ireland
Episcopl Church,Church of Ireland
Phrysbterian,Presbyterian
Sisters of St John of God,Roman Catholic
Road Romon,Roman Catholic
Protestant St Peter's Church of Ireland,Church of Ireland
Brethern or Nown Brethern,Christian Brethren
Clough Presbyterian,Presbyterian
Church of Roma,Roman Catholic
Caitloch Religion,Roman Catholic
Chalotic R,Roman Catholic
Catholic St Kevins Chapel,Roman Catholic
Protestant Baggotrath Church,Church of Ireland
Roman Catlitic,Roman Catholic
Presebterian,Presbyterian
Roman Cathitoc,Roman Catholic
Roman Chathloc,Roman Catholic
Idolotars Roman Catholics,Roman Catholic
I C Catholic,Roman Catholic
Romman Catthels,Roman Catholic
Prispetion,Presbyterian
Roman Cath?lic,Roman Catholic
Catholic Cherch,Roman Catholic
Prespyine,Presbyterian
Prisbytern,Presbyterian
Romanic Catholic,Roman Catholic
Episcopalion Church,Church of Ireland
Protestant C I Episcopalian,Church of Ireland
Rmn Cathatloh,Roman Catholic
Welsety Methodist,Wesleyan Methodist
Non Sectaram,Non-denominational Christian
Congregationalsts,Congregationalist
Presbeteryans,Presbyterian
Presptertian,Presbyterian
Presteberian,Presbyterian
Govenanters,Reformed Presbyterian
Church of Engd Episcopalion,Church of Ireland
Church of Ireland Prostant,Church of Ireland
Prespyrain,Presbyterian
Wesleyon Methodist,Wesleyan Methodist
Prespertarer,Presbyterian
Ro Catholic C,Roman Catholic
Prott Episcopalian,Church of Ireland
Protestant Eposcipalian,Church of Ireland
W Methodist Church,Wesleyan Methodist
Roman Cathorlich,Roman Catholic
All R Catholics,Roman Catholic
Presbyteriay,Presbyterian
Prsybeterian,Presbyterian
Congrationlast,Congregationalist
Prsepion,Presbyterian
Irish Protestant Episcopalian,Church of Ireland
Unitarain,Unitarian
Irish Presbyterian C,Presbyterian
Roam Catholc,Roman Catholic
Cathelice,Roman Catholic
Presbyterian Chuch,Presbyterian
Roman Catalogue,Roman Catholic
Presbyterian Church of the General Assembly,Presbyterian
Presbyteram,Presbyterian
Presterain,Presbyterian
Cathilc Chc,Roman Catholic
Congrenatonal,Congregationalist
Irish Epispol Church,Church of Ireland
Presbtrain Church,Presbyterian
Prisperian,Presbyterian
Presptrian,Presbyterian
Epispal Church,Church of Ireland
R C Catholics,Roman Catholic
Church of Ireland Protstant,Church of Ireland
Peasbyterian,Presbyterian
Prostestant I C,Church of Ireland
R Cattlick,Roman Catholic
Rom Catelis,Roman Catholic
Roman Catholic St Patrick Church,Roman Catholic
Church of Jesus Christ of Latterday Saints,Mormon
R Cattlc,Roman Catholic
Ramoan Church,Roman Catholic
Irish Church Epscopalian,Church of Ireland
Romanan Catholic,Roman Catholic
Roman Catholic or Idolitor,Roman Catholic
Uneration,Unitarian
Presbtrain,Presbyterian
Indepant Church of Prespterrians,Independent
Cattolick,Roman Catholic
Church of Ireland Christs Church,Church of Ireland
Church of Ireland St Patrick Church,Church of Ireland
Presebeterian,Presbyterian
Prestyteria,Presbyterian
R Cathlick Religion,Roman Catholic
Roman Caotholic,Roman Catholic
Reformed Presbytren,Reformed Presbyterian
Irisu Church,Church of Ireland
Chuch Rome,Roman Catholic
Roomen Cathloc,Roman Catholic
Presbyternain,Presbyterian
Presbyterian C of I,Presbyterian
Church of Ireland Epispcopalian,Church of Ireland
Protestant Chuch of Ireland,Church of Ireland
MethodisthNew Connection,Methodist New Connexion
R Catholes,Roman Catholic
Indepent Church,Independent
R Cathalice,Roman Catholic
Protestant Epicopalian Church of Ireland,Church of Ireland
Member of the Order of Greachers,Roman Catholic
Roman Chatlics,Roman Catholic
Prespyderian,Presbyterian
Romon Catholice,Roman Catholic
Church Engnd,Church of England
Francisean,Roman Catholic
Katholic,Roman Catholic
Methiotist,Methodist
U P Church of Scotland,United Presbyterian
Eshalid Church,Church of England
Roman Catholic Apostolic Church,Catholic Apostolic
Morarian,Moravian
M L H Reformed Presbyterian,Reformed Presbyterian
Christians usually called Plymouth Brethren,Plymouth Brethren
Presbyterian Westbourne,Presbyterian
Church Roman,Roman Catholic
Roman Catholek,Roman Catholic
Prispytrion Church,Presbyterian
St Patrick Cathedral Hall Church of Ireland,Church of Ireland
Rm Catholi,Roman Catholic
Belonging to No Denomination,Non-denominational Christian
Protestant St Nicholas without and St Luke's Church of Ireland,Church of Ireland
Presberterion,Presbyterian
Presbyterian Gen Assembly,Presbyterian
Catholic (Rome),Roman Catholic
Catrelick,Roman Catholic
Catholicity,Roman Catholic
Castle Ragh Methodists Church,Methodist
Ep Irish Church,Church of Ireland
St Matthews Romin Catholic Church,Roman Catholic
Cathelick Religon,Roman Catholic
Congragationalist,Congregationalist
Prespiterean,Presbyterian
Hebrew Jewish,Jewish
Roman Cathoel,Roman Catholic
Congregatonalist,Congregationalist
Presberitians,Presbyterian
Roman Calothlic,Roman Catholic
Swiss Church,Swiss Protestant
Orthodox Presbyterian,Presbyterian
Non Subsc Pres,Non-Subscribing Presbyterian
Wesleyan M C,Wesleyan Methodist
Presbertian Church,Presbyterian
Wesseleyan Methodists,Wesleyan Methodist
Presbytrirean,Presbyterian
Roman Catholy,Roman Catholic
Established Church in Scotland,Church of Scotland
Irsh Presbyterian G A,Presbyterian
Pyspetrian,Presbyterian
Roman Chatiloc,Roman Catholic
Prispetarian,Presbyterian
Roma Cathlick,Roman Catholic
Catholic Allen,Roman Catholic
Roam Cathlick,Roman Catholic
Piscupelium,Church of Ireland
Weseylan Methodist,Wesleyan Methodist
Undenomantional,Non-denominational Christian
Presbbyterian,Presbyterian
Prebysterrian,Presbyterian
Church of God Undenomational,Non-denominational Christian
Hebrew Releigon,Jewish
Churd Ireland,Church of Ireland
Bapptist,Baptist
Roman Cathrilick,Roman Catholic
R C Church of England,Church of England
Salvation Army Church of Ireland,Salvationist
M C Ireland,Church of Ireland
R Catholic Religen,Roman Catholic
Indepents Church,Independent
Church of Ireland St Barnalas,Church of Ireland
The Friend's,Quaker
Catholic Daurus C,Roman Catholic
Cathalick Church,Roman Catholic
Prespettrin,Presbyterian
Protestant Irish Episcopal Church,Church of Ireland
R Catholic St Andrew,Roman Catholic
Prisbiterian Church,Presbyterian
Presptarian,Presbyterian
Weslin Methodist,Wesleyan Methodist
Prispterrien,Presbyterian
Ct R,Roman Catholic
Roman Catholic Idolaters,Roman Catholic
Lurgan Irish Presbertain,Presbyterian
Prespytirian,Presbyterian
Prisptern,Presbyterian
Roman Catochlic Religon,Roman Catholic
R Catk Religion,Roman Catholic
R Cathoilice,Roman Catholic
Bretherin so Called,Plymouth Brethren
Catirlick,Roman Catholic
Preysbetrian,Presbyterian
Epescopilian,Church of Ireland
Nonseterian,Non-denominational Christian
C Brethrn,Christian Brethren
Cathloch Church,Roman Catholic
Non-Denominational,Non-denominational Christian
A B Cangregational Church,Congregationalist
United Free Presbyterian Church Scotland,United Free Church of Scotland
Non-Subscribing P Presbyterian,Non-Subscribing Presbyterian
Rome Catholic Ch,Roman Catholic
Catherlik Religion,Roman Catholic
Episcopilon,Church of Ireland
Prespretians,Presbyterian
Episcopal Church of Ireld,Church of Ireland
Presptren,Presbyterian
Presberting,Presbyterian
P C,Presbyterian
Not Christian,Unknown
Ro Cathol,Roman Catholic
Established of Scotland,Church of Scotland
Episcopallan,Church of Ireland
Roman Cathloch,Roman Catholic
Roman Catcloh,Roman Catholic
Reformed Prisbyterian,Reformed Presbyterian
Presbyterian Seceder,Seceder Presbyterian
Presbytianan,Presbyterian
R Catrolic,Roman Catholic
Church of Ireland St Michaels,Church of Ireland
U F of Scotland,United Free Church of Scotland
Episcopaleon C,Church of Ireland
Presbyterian Churc,Presbyterian
Ballygovern Chr Presbyterian,Presbyterian
Presbyterren,Presbyterian
Rome C Chuch,Roman Catholic
Roman Cathicole,Roman Catholic
Roman Cathical,Roman Catholic
Protestents Church of Ireland,Church of Ireland
Episcopilillian,Church of Ireland
Prespitereans,Presbyterian
Ashfield Episcopal Church,Church of Ireland
3rd Presbyterian Church,Presbyterian
Roman Cathrck,Roman Catholic
Preysteran,Presbyterian
Irish Church Church for Ireland,Church of Ireland
The One Roy Roman Catholic Church,Roman Catholic
Roman Cathloc C,Roman Catholic
Roman Cathicok,Roman Catholic
I Profess to be a Roman Catholic but If the Corrination and is Correct Which I Doubt I am an Idolator,Roman Catholic
Presperterion,Presbyterian
Jewist,Jewish
Donegall Rd Presbyterian Church,Presbyterian
Episcopel Church of Ireland,Church of Ireland
Carthlotic,Roman Catholic
Presbyrtion,Presbyterian
R Cathoclic,Roman Catholic
R Cathlone,Roman Catholic
Indept,Independent
Roman Chatol,Roman Catholic
Presybitirian,Presbyterian
Episbalian,Church of Ireland
Epliscoplian,Church of Ireland
Church England St Peters Church,Church of England
Church of Ireland Curch,Church of Ireland
Ireish Church,Church of Ireland
Free Church of Cotland,Free Church of Scotland
Prestretian,Presbyterian
Roman Catriche,Roman Catholic
Roman Cothelic,Roman Catholic
Attending Baplist Church,Baptist
Presprotarian,Presbyterian
Ref Presbeteria,Reformed Presbyterian
R Catchloice,Roman Catholic
Catholick Ch,Roman Catholic
Roman Catholocs,Roman Catholic
Prespeyterin,Presbyterian
Espistleplian,Church of Ireland
Wesley and Methodist,Wesleyan Methodist
Presperbterian,Presbyterian
Presbytherain,Presbyterian
United Free Ch Pres Church of Scotland,United Free Church of Scotland
Presbitaren,Presbyterian
Presbtyerian Church,Presbyterian
Presperytian,Presbyterian
Pres.,Presbyterian
Roman Catterlick,Roman Catholic
R Calick,Roman Catholic
Rowan Catholic,Roman Catholic
Weseley Methodist,Wesleyan Methodist
Reformed Prespyterians,Reformed Presbyterian
R Cathoilic,Roman Catholic
Catlick Romn,Roman Catholic
Caotholic,Roman Catholic
Methodis Church,Methodist
Roma Cathl,Roman Catholic
R Catchloci,Roman Catholic
Rc Presbyterian,Presbyterian
Prespresban,Presbyterian
Refused Fursher Information,Unknown
Presyberian,Presbyterian
Roman Chalitoc,Roman Catholic
Rd Prest Church,Presbyterian
First Ballyeaston Presbyterian Church,Presbyterian
Espicoial Chu,Church of Ireland
Prespation,Presbyterian
Church Methodist,Methodist
Roman Catholic St Michael Church North Anne Street,Roman Catholic
Roman Cathlic Curch,Roman Catholic
R Cholice,Roman Catholic
Prisptrana,Presbyterian
Catlico,Roman Catholic
Epispocalin Church of Ireland,Church of Ireland
Roman Catholic Chapel,Roman Catholic
Romani Catholic,Roman Catholic
R Catholio,Roman Catholic
Presbertarin,Presbyterian
United F C Scot,United Free Church of Scotland
Episcopal Church I,Church of Ireland
Prespyterane,Presbyterian
Roman Cahar,Roman Catholic
Presperstian,Presbyterian
Christ Adelphius,Christadelphian
Cathol,Roman Catholic
R Catchiloc,Roman Catholic
Catholic Riligion,Roman Catholic
Cath Religon,Roman Catholic
Rhoma Catholic,Roman Catholic
Roman Catshlic,Roman Catholic
Roman Katholik,Roman Catholic
Presbyterian Cargycreevy Church,Presbyterian
Roman Cathliock,Roman Catholic
English Chruch,Church of England
Roman Chatoloc,Roman Catholic
Chalice,Roman Catholic
Rom Catrlick,Roman Catholic
Subscribing Non Presbyterian,Non-Subscribing Presbyterian
C I Episcopal Church,Church of Ireland
Meravian,Moravian
Pros Episcopalian,Church of Ireland
R Cathalc,Roman Catholic
Indepentant Church,Independent
R Catlocs,Roman Catholic
Romn Catholick,Roman Catholic
Church I C,Church of Ireland
Protestant Pres,Presbyterian
Roman Chirch,Roman Catholic
Protestant No Denom,Non-denominational Christian
Ch of Ireland Episcopellian,Church of Ireland
Roman C Chirch,Roman Catholic
Catholic St Peter Pauls,Roman Catholic
Indpendence C,Independent
St Michael's R C,Roman Catholic
Indepandant,Independent
Church of Ireland Episcopalean,Church of Ireland
Chalict,Roman Catholic
Presperyterian,Presbyterian
R Cathealec,Roman Catholic
Prsbyteiran,Presbyterian
Roman Catholic St Andrew,Roman Catholic
Church Presbyterian GA or General Assembly,Presbyterian
Caterolic,Roman Catholic
Cath Curch,Roman Catholic
The Holy Catholic and Apostolic Church,Catholic Apostolic
Calvinist,Calvinistic Methodist
Romin Cathloc,Roman Catholic
Presbyetiern,Presbyterian
Episkpalian,Church of Ireland
Members of Methodist Church,Methodist
Roman Catherlock,Roman Catholic
Irish Churdgh,Church of Ireland
R Catochiloce,Roman Catholic
Prsysbeterian,Presbyterian
Ballylinny Prep Church,Presbyterian
Prespetiern,Presbyterian
R Catoholic,Roman Catholic
R Catilock,Roman Catholic
Catheolic Religion,Roman Catholic
(Presbyterian),Presbyterian
Plymouth Brethrn Christian,Plymouth Brethren
Episcopalian Prostenant,Church of Ireland
Ch of Irland,Church of Ireland
Prestbyerian,Presbyterian
Protstant Irish Church,Church of Ireland
St Marys Catolic Church,Roman Catholic
R Catholic not Idolator,Roman Catholic
Protestand Episcopalian,Church of Ireland
Presbrian,Presbyterian
Preybesterian,Presbyterian
Rom Catholic Ch,Roman Catholic
United Free Church Scotd,United Free Church of Scotland
Irish Chrch,Church of Ireland
Protestant I C Irish Church,Church of Ireland
Roman Facholic,Roman Catholic
Undernominational Christian,Non-denominational Christian
Episcopal CI,Church of Ireland
Protestant Called Brethern,Plymouth Brethren
Medhotist,Methodist
2nd Presbyterian,Presbyterian
Presbytranian,Presbyterian
Prot Episcn,Church of Ireland
Catochlic,Roman Catholic
Roman Chattic,Roman Catholic
Catloick Church,Roman Catholic
Hydepark Presbyterian Church,Presbyterian
R Catho Church,Roman Catholic
Roman Catholic (Idolater),Roman Catholic
Roman Cattich,Roman Catholic
Roman Cathlouc,Roman Catholic
R Chatilic,Roman Catholic
Roman Chathiloc,Roman Catholic
2nd Lisburn Presbyterian,Presbyterian
Prespeterean,Presbyterian
Congregations,Congregationalist
R Cathoick,Roman Catholic
Episcopalian or Church or Ireland,Church of Ireland
Presbyterian Non Sub,Non-Subscribing Presbyterian
Roaman Catloc,Roman Catholic
Espicopalion,Church of Ireland
Pryspyterian,Presbyterian
Protestant Episcopalions,Church of Ireland
Presbytenar,Presbyterian
Roman Cthlic,Roman Catholic
R Ccatholic,Roman Catholic
United F Presbyterian,United Free Church of Scotland
R Catholr,Roman Catholic
R C Riligion,Roman Catholic
Chalotice,Roman Catholic
Established,Church of Ireland
Methodist Body,Methodist
Baptist Chapel,Baptist
Presbytarean Church,Presbyterian
Protest C of England,Church of England
Catelic Religion,Roman Catholic
Roman Cott,Roman Catholic
Body Presbyterian,Presbyterian
C I Episcopalian,Church of Ireland
Irish of England,Church of England
Christians Commonly Called Exclusive Brethren,Plymouth Brethren
Luthern,Lutheran
Prespbyterain,Presbyterian
Presbytearing,Presbyterian
Seventhday Adventist,Seventh Day Adventist
Late Irish Church,Church of Ireland
Medohist,Methodist
Wesley Church,Wesleyan Methodist
Roman Cathloick C,Roman Catholic
Chrush Ireland,Church of Ireland
Christilphan,Christadelphian
Roman Cathn,Roman Catholic
Protestant Episcopaelian,Church of Ireland
Presbeteranean,Presbyterian
R Cathilac,Roman Catholic
Cathloct,Roman Catholic
Refused Information,Unknown
Protestant Episcopolan,Church of Ireland
Church of Jesus Christ of Latter of Latter Day Saints,Mormon
Presbyterian Belongs to First Newtown,Presbyterian
Catholic Church of Ireland Not Roman,Church of Ireland
Roman Cathalc,Roman Catholic
Roman Catlic Church,Roman Catholic
Presbertyan,Presbyterian
The Church of Ireld,Church of Ireland
Idolatrous Roman Catholic,Roman Catholic
Presbeteriean,Presbyterian
Rmn Cathlic,Roman Catholic
Christians Known as Brethern,Plymouth Brethren
Presbeion,Presbyterian
Churh Iland,Church of Ireland
Roman Cathloack,Roman Catholic
Episkipalion,Church of Ireland
Free United Presbyterian Church of Scotland Presbyterian,United Free Church of Scotland
Roman Catholic Idolatrous,Roman Catholic
Preyspetrian,Presbyterian
Catloice,Roman Catholic
Romen Cathelick,Roman Catholic
Non Sub Prespterian,Non-Subscribing Presbyterian
Cathletic Religion,Roman Catholic
Roan Catholick,Roman Catholic
Protestant (Church of Ireland),Church of Ireland
Prespeterin Church,Presbyterian
Perresbyterian,Presbyterian
Church Ield,Church of Ireland
Non Sucribing Presbyterian,Non-Subscribing Presbyterian
Prot C I,Church of Ireland
Methoist Church,Methodist
Presbatarion,Presbyterian
Presterybertian,Presbyterian
Presbyterian St Enoch,Presbyterian
C of I Protestant,Church of Ireland
Evangelical Union Congerational,Congregationalist
St Mathew Catholic,Roman Catholic
Chatloc,Roman Catholic
No Denomation,Non-denominational Christian
Remonstrant Presbyterian Church,Remonstrant Presbyterian Church
Prestyterntan,Presbyterian
Epescepolion,Church of Ireland
R C Crurch,Roman Catholic
Roman Catrlice,Roman Catholic
Presbyterian Ebrington Church,Presbyterian
Roman Caithlock,Roman Catholic
Luthern Church,Lutheran
Roman a Catholic,Roman Catholic
Presbertinen,Presbyterian
Roman Chathloic's,Roman Catholic
Catholick Religon,Roman Catholic
Epicopilian,Church of Ireland
Presbtirian,Presbyterian
R Catholiy,Roman Catholic
Presbyrtain,Presbyterian
Roman Caitolic,Roman Catholic
R Cathiolac,Roman Catholic
Protestant R C,Roman Catholic
Rn Chatolic,Roman Catholic
On Converted,Unconverted
Pryspeterian G A,Presbyterian
Eoman Catholic,Roman Catholic
"Protestant, Church of Ireland",Church of Ireland
Church of Ireland Christ Church Lisburn,Church of Ireland
Episcopalian Chur,Church of Ireland
Catholick Rel,Roman Catholic
F Church of Ireland,Church of Ireland
E W Indpent Church,Independent
Roman Catholic Sister of the Holy Orders,Roman Catholic
Catlich,Roman Catholic
Low Church of Ireland,Church of Ireland
Roman Catholic Chirch of Rome,Roman Catholic
Me Church Ireland,Church of Ireland
Clorney Presbyterian,Presbyterian
Roman Chathorlic,Roman Catholic
Roman Catherlicts,Roman Catholic
Presbetanians,Presbyterian
R C and No Idolaton,Roman Catholic
Episacpalian,Church of Ireland
Prodestant I C,Church of Ireland
Roman Catoc,Roman Catholic
Episcopallian,Church of Ireland
Late E C,Church of Ireland
Ronon Catholic,Roman Catholic
The United Free Church of Scotland Dublin,United Free Church of Scotland
Estabested Church Scotland Presbyterian,Church of Scotland
Non Sub Presbt,Non-Subscribing Presbyterian
Roman Catcholk,Roman Catholic
Uniteraian,Unitarian
Dundela Presbyterian Church Knock,Presbyterian
Presberitain,Presbyterian
Society of Friends Commonly Called Quakers,Quaker
1st Presbytern Ch,Presbyterian
Presbytrrian,Presbyterian
Christadelpain,Christadelphian
Catolick Roman,Roman Catholic
Episcopalian Prodison,Church of Ireland
Congeregational Church,Congregationalist
B Irish Church,Church of Ireland
Prebesyterian,Presbyterian
Presbyterian D,Presbyterian
Churich Ireland,Church of Ireland
Romain Catulict,Roman Catholic
Church of England Protestant Episcopalian,Church of England
Presbyertian,Presbyterian
Cathotlic,Roman Catholic
Protestants Episcopalian,Church of Ireland
Prespteriainos,Presbyterian
Prespterinan,Presbyterian
Presbyterian (G A),Presbyterian
Chruch of Ireland Protestant,Church of Ireland
Presbyerion,Presbyterian
Presperytain,Presbyterian
Catolig,Roman Catholic
Church Ireand,Church of Ireland
Roman Cholotic,Roman Catholic
English Church R,Church of England
Protesant Church,Church of Ireland
Presberetian,Presbyterian
Roman Cathleck,Roman Catholic
Wesleyan - Methodist,Wesleyan Methodist
Protestant Christians Commonly Called Brethren,Plymouth Brethren
Roman Calotice,Roman Catholic
Presyterion,Presbyterian
Preb,Presbyterian
Episc Church of Ireland,Church of Ireland
Protestan I C,Church of Ireland
Weslean,Wesleyan Methodist
Roman Catriel,Roman Catholic
Catholich Church,Roman Catholic
Episcipal Church Ireland,Church of Ireland
R Catholetich,Roman Catholic
H R Catholick,Roman Catholic
Episcopotier,Church of Ireland
Church of Ireland or Episcopal Church,Church of Ireland
Salvateonist,Salvationist
Scotch Church Presbyterian,Church of Scotland
Romer Catholic,Roman Catholic
Agnastic,Agnostic
Episcopllion,Church of Ireland
Presbytirrean,Presbyterian
Roman Caturick,Roman Catholic
Prespterin Church,Presbyterian
Roman Callalos,Roman Catholic
R Catcholack,Roman Catholic
In the Information Refused,Unknown
1st Presbyt Ch,Presbyterian
Presbyterian Ch G A,Presbyterian
Protestant Epscopn,Church of Ireland
Roman Catholice C,Roman Catholic
Prespetierin,Presbyterian
Roman Catholic Holy,Roman Catholic
Prespteairn,Presbyterian
Protestant or Irish Church,Church of Ireland
Synagogue,Jewish
Christian Brethrin,Christian Brethren
Protestant Epscopelin,Church of Ireland
Church of Ireland St Barmabas Church,Church of Ireland
Presbyterian Irish Church,Presbyterian
St Catherne Protestant Church of Ireland,Church of Ireland
R Church of Ireland,Church of Ireland
Pybesterian,Presbyterian
Enl Curch,Church of England
R C St Patrick Church,Roman Catholic
R Presbeterian,Presbyterian
Presbyterring,Presbyterian
Romon Catholo,Roman Catholic
Known Brethren,Plymouth Brethren
Presberyterain,Presbyterian
Church Ireland Prostestant,Church of Ireland
Reformed Presbertian,Reformed Presbyterian
Brethrn,Plymouth Brethren
Presteprian,Presbyterian
Protestant Church of Ireland Presbyterian,Presbyterian
Glastry Presbyterian,Presbyterian
Episcopalian (Church of Ireland),Church of Ireland
Prepspetian,Presbyterian
Plymouth Brethern Church of God,Plymouth Brethren
Roman Cathloic St Malachy Church,Roman Catholic
Presybiterian,Presbyterian
Presbestrian,Presbyterian
No Denominaton,Non-denominational Christian
Church of I C,Church of Ireland
Ch of Irelan,Church of Ireland
Presbetarions,Presbyterian
R I Catholic,Roman Catholic
Presberterean,Presbyterian
R Cathoice,Roman Catholic
Unatrian,Unitarian
Ch of Ireland Protestants,Church of Ireland
Protestant Denominaton Irish Church,Church of Ireland
Clifton St Church (Presbyterian),Presbyterian
Presbreterian,Presbyterian
H R Catholic,Roman Catholic
I Presbyterian Ch,Presbyterian
United free Church of Scotland,United Free Church of Scotland
E U C Independent,Independent
Member of The Society of Friends,Quaker
Roman Catherole,Roman Catholic
Roman Catherolc,Roman Catholic
1st Derry Presbyterian Church,Presbyterian
Protestant Episcopaln,Church of Ireland
Roman Catherlok,Roman Catholic
Roman Catholic Re,Roman Catholic
Sant ? Crch Roman Catholic,Roman Catholic
Ro Cathalick,Roman Catholic
English Military Church,Church of England
Methodsot,Methodist
C of Ireld,Church of Ireland
Episcopal Protestent,Church of Ireland
Prespetion,Presbyterian
Presbyterian Protstens,Presbyterian
Presbtierian,Presbyterian
Presbyterian Sceseding Church Denomenation,Church of Ireland
Methodist New Connexan,Methodist New Connexion
Church of Ireland Protestant Episcopal,Church of Ireland
Westley Methodist,Wesleyan Methodist
Protestant Episcopolians,Church of Ireland
Epescopal Protestant,Church of Ireland
Brethren Hebrews,Jewish
Prybestran,Presbyterian
Catholics Molborough St,Roman Catholic
Episcoble Church,Church of Ireland
Roam Catloice,Roman Catholic
Chu of England,Church of England
Roman Catholic St Patrick,Roman Catholic
Presptering,Presbyterian
Epispcal Church,Church of Ireland
Presbyterian 1st Ballymena P S,Presbyterian
Ch Ireland Episcopal,Church of Ireland
C O England,Church of England
Prasbyterian,Presbyterian
Mem of the Irish Church,Church of Ireland
Ro Catrick,Roman Catholic
Pryistrain,Presbyterian
Fitzroy Av Presby Church,Presbyterian
Plymouth or Christian Brethern,Plymouth Brethren
Boman Catchulic,Roman Catholic
Roman Chalotice,Roman Catholic
Old Curch of Ireland,Church of Ireland
The Universal Religion R C,Roman Catholic
Roman Cathcls,Roman Catholic
R Cathhelick,Roman Catholic
Presbyterens,Presbyterian
Church of England St Nicholas Protestant,Church of England
Glemsherry Presbyterian Church,Presbyterian
Presby Religion,Presbyterian
Episcopal C of Ireland,Church of Ireland
Church Glemsherry Presbyterian,Presbyterian
Disestablised Church of Ireland,Church of Ireland
Sandford Church of Ireland,Church of Ireland
C Irland,Church of Ireland
Methodist New Connecxion,Methodist New Connexion
Wesleyan Methodis,Wesleyan Methodist
Calv Methodist,Calvinistic Methodist
Roming Catholc,Roman Catholic
Congrational Church,Congregationalist
Roman Catlelh,Roman Catholic
Reformed Pres Ch,Reformed Presbyterian
Romar Catholick,Roman Catholic
Prebystirian,Presbyterian
Church of Ireland Mon? of Church,Church of Ireland
St Lukes Parish Church Irish Church,Church of Ireland
C off England,Church of England
Medethed,Methodist
Curch of Ireld,Church of Ireland
Protestant Bavarian Church,Protestant Bavarian Church
Presbtyern,Presbyterian
Christ Adelphe,Christadelphian
Presbeteriain,Presbyterian
Christ Church of Ireland,Church of Ireland
Protestant Presbyterian Established Church,Presbyterian
St Joseph R C Church,Roman Catholic
Epeskipalian,Church of Ireland
Episkpalion,Church of Ireland
Irish Church Protestant I C,Church of Ireland
Prebepterian,Presbyterian
Prim Methodist,Primitive Methodist
Church of Ireland Protestant All Sts,Church of Ireland
Bretheran,Plymouth Brethren
Presbytoreins,Presbyterian
Irish Epispolian Curch,Church of Ireland
Erish Church,Church of Ireland
Protestant Church of Iireland,Church of Ireland
Roman Catholic St Marys,Roman Catholic
Protestant Ireland Church,Church of Ireland
Epscoplian Protestant,Church of Ireland
Pres?terian,Presbyterian
Irish Prot Church,Church of Ireland
Church of Ireland St Tin Barre's,Church of Ireland
Methodist (Wesleyan),Wesleyan Methodist
Pyresbtian,Presbyterian
Chatolis Church,Roman Catholic
Hebrew Faith,Jewish
Roman Cathol?,Roman Catholic
Christian Community Called the Brethren,Christian Brethren
Reformed Presbys,Reformed Presbyterian
R Catterick,Roman Catholic
Weslyean Methodist,Wesleyan Methodist
Cathelocks,Roman Catholic
R Catholic P Aglish,Roman Catholic
Christin Known as Breathern,Christian Brethren
Established Ch Scotland,Church of Scotland
Catholic Church Rome,Roman Catholic
Methoidst,Methodist
Protestant Eps,Church of Ireland
Plymeth Bretheren,Plymouth Brethren
The Church Ireland,Church of Ireland
Cathliogh,Roman Catholic
Roman Catlo,Roman Catholic
Roanin Cathck,Roman Catholic
English Catholic,Church of England
Protestant E Chur,Church of England
Romeon Catholic,Roman Catholic
Belmont Presbeteryan Church,Presbyterian
R Catoli,Roman Catholic
Iirish Church,Church of Ireland
Is Presbyterian,Presbyterian
