Cooksmill Green,,,,populatedPlace,uk
Cookston,,,,populatedPlace,uk
Coolham,,,,populatedPlace,uk
Cooling,,,,populatedPlace,uk
Cooling Street,,,,populatedPlace,uk
Coolinge,,,,populatedPlace,uk
Coomb,,,,populatedPlace,uk
Coombe,,,,populatedPlace,uk
Coombe,,,,populatedPlace,uk
Coombe,,,,populatedPlace,uk
Coombe,,,,populatedPlace,uk
Coombe,,,,populatedPlace,uk
Coombe,,,,populatedPlace,uk
Coombe,,,,populatedPlace,uk
Coombe,,,,populatedPlace,uk
Coombe,,,,populatedPlace,uk
Coombe,,,,populatedPlace,uk
Coombe,,,,populatedPlace,uk
Coombe,,,,populatedPlace,uk
Coombe,,,,populatedPlace,uk
Coombe,,,,populatedPlace,uk
Coombe,,,,populatedPlace,uk
Coombe Bissett,,,,populatedPlace,uk
Coombe Bottom,,,,populatedPlace,uk
Coombe Dingle,,,,populatedPlace,uk
Coombe Hill,,,,populatedPlace,uk
Coombe Keynes,,,,populatedPlace,uk
Coombes,,,,populatedPlace,uk
Coombeswood,,,,populatedPlace,uk
Coomb's End,,,,populatedPlace,uk
Coombses,,,,populatedPlace,uk
Cooper Street,,,,populatedPlace,uk
Cooper Turning,,,,populatedPlace,uk
Coopers,,,,populatedPlace,uk
Coopers Corner,,,,populatedPlace,uk
Cooper's Corner,,,,populatedPlace,uk
Cooper's Corner,,,,populatedPlace,uk
Cooper's End,,,,populatedPlace,uk
Cooper's Hill,,,,populatedPlace,uk
Coopersale,,,,populatedPlace,uk
Coopersale Street,,,,populatedPlace,uk
Cootham,,,,populatedPlace,uk
Cop Street,,,,populatedPlace,uk
Copcut,,,,populatedPlace,uk
Copdock,,,,populatedPlace,uk
Cope Bank,,,,populatedPlace,uk
Coped Hall,,,,populatedPlace,uk
Copenhagen,,,,populatedPlace,uk
Copford,,,,populatedPlace,uk
Copford Green,,,,populatedPlace,uk
Copgrove,,,,populatedPlace,uk
Copister,,,,populatedPlace,uk
Coplandhill,,,,populatedPlace,uk
Cople,,,,populatedPlace,uk
Copley,,,,populatedPlace,uk
Copley,,,,populatedPlace,uk
Copley,,,,populatedPlace,uk
Copley Hill,,,,populatedPlace,uk
Coplow Dale,,,,populatedPlace,uk
Copmanthorpe,,,,populatedPlace,uk
Copnor,,,,populatedPlace,uk
Copp,,,,populatedPlace,uk
Coppa View,,,,populatedPlace,uk
Coppenhall,,,,populatedPlace,uk
Coppenhall,,,,populatedPlace,uk
Coppenhall Moss,,,,populatedPlace,uk
Copperhouse,,,,populatedPlace,uk
Coppermine,,,,populatedPlace,uk
Coppice,,,,populatedPlace,uk
Coppicegate,,,,populatedPlace,uk
Coppingford,,,,populatedPlace,uk
Coppits Hill,,,,populatedPlace,uk
Copple House,,,,populatedPlace,uk
Copplestone,,,,populatedPlace,uk
Coppull,,,,populatedPlace,uk
Coppull Moor,,,,populatedPlace,uk
Coppy,,,,populatedPlace,uk
Copsale,,,,populatedPlace,uk
Copse Hill,,,,populatedPlace,uk
Copshaw Holm,eng,Newcastleton,eng,populatedPlace,uk
Copster Green,,,,populatedPlace,uk
Copster Hill,,,,populatedPlace,uk
Copston Magna,,,,populatedPlace,uk
Copt Heath,,,,populatedPlace,uk
Copt Hewick,,,,populatedPlace,uk
Copt Oak,,,,populatedPlace,uk
Copthill,,,,populatedPlace,uk
Copthorne,,,,populatedPlace,uk
Copthorne,,,,populatedPlace,uk
Copyholt,,,,populatedPlace,uk
Copythorne,,,,populatedPlace,uk
Corbets Tey,,,,populatedPlace,uk
Corbiehall,,,,populatedPlace,uk
Corbridge,,,,populatedPlace,uk
Corbriggs,,,,populatedPlace,uk
Corby,,,,populatedPlace,uk
Corby Glen,,,,populatedPlace,uk
Cordon,,,,populatedPlace,uk
Cordwell,,,,populatedPlace,uk
Coreley,,,,populatedPlace,uk
Cores End,,,,populatedPlace,uk
Corfe,,,,populatedPlace,uk
Corfe Castle,,,,populatedPlace,uk
Corfe Mullen,,,,populatedPlace,uk
Corfton,,,,populatedPlace,uk
Corgarff,,,,populatedPlace,uk
Corhampton,,,,populatedPlace,uk
Corkerhill,,,,populatedPlace,uk
Corkickle,,,,populatedPlace,uk
Corlannau,,,,populatedPlace,uk
Corley,,,,populatedPlace,uk
Corley Ash,,,,populatedPlace,uk
Corley Moor,,,,populatedPlace,uk
Cornaigbeg,,,,populatedPlace,uk
Cornaigmore,,,,populatedPlace,uk
Cornard Tye,,,,populatedPlace,uk
Cornbank,,,,populatedPlace,uk
Cornbrook,,,,populatedPlace,uk
Corner Hall,,,,populatedPlace,uk
Corner Row,,,,populatedPlace,uk
Corney,,,,populatedPlace,uk
Cornforth,,,,populatedPlace,uk
Cornhaddock,,,,populatedPlace,uk
Cornhill,,,,populatedPlace,uk
Cornhill,,,,populatedPlace,uk
Cornhill,,,,populatedPlace,uk
Cornhill,,,,populatedPlace,uk
Cornhill,,,,populatedPlace,uk
Cornhill on Tweed,,,,populatedPlace,uk
Cornholme,,,,populatedPlace,uk
Cornish Hall End,,,,populatedPlace,uk
Cornquoy,,,,populatedPlace,uk
Cornsay,,,,populatedPlace,uk
Cornton,,,,populatedPlace,uk
Corntown,,,,populatedPlace,uk
Corntown,,,,populatedPlace,uk
Corntwn,cym,Corntown,eng,populatedPlace,uk
Cornwell,,,,populatedPlace,uk
Cornwell's Bank,,,,populatedPlace,uk
Cornwood,,,,populatedPlace,uk
Cornworthy,,,,populatedPlace,uk
Coronation,,,,populatedPlace,uk
Corpach,eng,A'Chorpaich,gla,populatedPlace,uk
Corpusty,,,,populatedPlace,uk
Corran,,,,populatedPlace,uk
Corran,,,,populatedPlace,uk
Corrie,,,,populatedPlace,uk
Corrie Common,,,,populatedPlace,uk
Corriecravie,,,,populatedPlace,uk
Corrigall,,,,populatedPlace,uk
Corrimony,,,,populatedPlace,uk
Corringham,,,,populatedPlace,uk
Corringham,,,,populatedPlace,uk
Corringham,,,,populatedPlace,uk
Corris,,,,populatedPlace,uk
Corris Uchaf,,,,populatedPlace,uk
Corry,,,,populatedPlace,uk
Corry of Ardnagrask,,,,populatedPlace,uk
Corsback,,,,populatedPlace,uk
Corscombe,,,,populatedPlace,uk
Corscombe,,,,populatedPlace,uk
Corse,,,,populatedPlace,uk
Corse,,,,populatedPlace,uk
Corse,,,,populatedPlace,uk
Corse Lawn,,,,populatedPlace,uk
Corseford,,,,populatedPlace,uk
Corsegight,,,,populatedPlace,uk
Corsehill,,,,populatedPlace,uk
Corsham,,,,populatedPlace,uk
Corsiehill,,,,populatedPlace,uk
Corsley,,,,populatedPlace,uk
Corsley Heath,,,,populatedPlace,uk
Corsock,,,,populatedPlace,uk
Corston,,,,populatedPlace,uk
Corston,,,,populatedPlace,uk
Corston,,,,populatedPlace,uk
Corstorphine,,,,populatedPlace,uk
Cortachy,,,,populatedPlace,uk
Cortes Village,,,,populatedPlace,uk
Corton,,,,populatedPlace,uk
Corton,,,,populatedPlace,uk
Corton Denham,,,,populatedPlace,uk
Cortworth,,,,populatedPlace,uk
Corunna,,,,populatedPlace,uk
Corwen,,,,populatedPlace,uk
Coryates,,,,populatedPlace,uk
Coryton,,,,populatedPlace,uk
Coryton,,,,populatedPlace,uk
Coryton,,,,populatedPlace,uk
Cosby,,,,populatedPlace,uk
Coscote,,,,populatedPlace,uk
Coseley,,,,populatedPlace,uk
Cosford,,,,populatedPlace,uk
Cosgrove,,,,populatedPlace,uk
Cosham,,,,populatedPlace,uk
Cosheston,,,,populatedPlace,uk
Coshieville,,,,populatedPlace,uk
Coskills,,,,populatedPlace,uk
Coslany,,,,populatedPlace,uk
Cosmeston,,,,populatedPlace,uk
Cosmore,,,,populatedPlace,uk
Cossall,,,,populatedPlace,uk
Cossall Marsh,,,,populatedPlace,uk
Cossington,,,,populatedPlace,uk
Cossington,,,,populatedPlace,uk
Costa,,,,populatedPlace,uk
Costessey,,,,populatedPlace,uk
Costhorpe,,,,populatedPlace,uk
Costock,,,,populatedPlace,uk
Coston,,,,populatedPlace,uk
Coston,,,,populatedPlace,uk
Cotburn,,,,populatedPlace,uk
Cote,,,,populatedPlace,uk
Cote Green,,,,populatedPlace,uk
Cote Holme,,,,populatedPlace,uk
Cotebrook,,,,populatedPlace,uk
Cotehill,,,,populatedPlace,uk
Cotes,,,,populatedPlace,uk
Cotes,,,,populatedPlace,uk
Cotes,,,,populatedPlace,uk
Cotes Heath,,,,populatedPlace,uk
Cotes Park,,,,populatedPlace,uk
Cotesbach,,,,populatedPlace,uk
Cotford,,,,populatedPlace,uk
Cotford St Luke,,,,populatedPlace,uk
Cotgrave,,,,populatedPlace,uk
Cothal,,,,populatedPlace,uk
Cotham,,,,populatedPlace,uk
Cotham,,,,populatedPlace,uk
Cothelstone,,,,populatedPlace,uk
Cotheridge,,,,populatedPlace,uk
Cotherstone,,,,populatedPlace,uk
Cothill,,,,populatedPlace,uk
Cotleigh,,,,populatedPlace,uk
Cotmanhay,,,,populatedPlace,uk
Cotmarsh,,,,populatedPlace,uk
Cotmaton,,,,populatedPlace,uk
Coton,,,,populatedPlace,uk
Coton,,,,populatedPlace,uk
Coton,,,,populatedPlace,uk
Coton,,,,populatedPlace,uk
Coton,,,,populatedPlace,uk
Coton Clanford,,,,populatedPlace,uk
Coton End,,,,populatedPlace,uk
Coton Farm,,,,populatedPlace,uk
Coton Green,,,,populatedPlace,uk
Coton Hayes,,,,populatedPlace,uk
Coton Hill,,,,populatedPlace,uk
Coton in the Clay,,,,populatedPlace,uk
Coton in the Elms,,,,populatedPlace,uk
Cotonwood,,,,populatedPlace,uk
Cotonwood,,,,populatedPlace,uk
Cott,,,,populatedPlace,uk
Cott,,,,populatedPlace,uk
Cottam,,,,populatedPlace,uk
Cottam,,,,populatedPlace,uk
Cottam,,,,populatedPlace,uk
Cottam Warren,,,,populatedPlace,uk
Cottenden,,,,populatedPlace,uk
Cottenham,,,,populatedPlace,uk
Cottenham Park,,,,populatedPlace,uk
Cotterdale,,,,populatedPlace,uk
Cottered,,,,populatedPlace,uk
Cotteridge,,,,populatedPlace,uk
Cotterstock,,,,populatedPlace,uk
Cottesbrooke,,,,populatedPlace,uk
Cottesmore,,,,populatedPlace,uk
Cottesmore,,,,populatedPlace,uk
Cottiford,,,,populatedPlace,uk
Cottingham,,,,populatedPlace,uk
Cottingham,,,,populatedPlace,uk
Cottingley,,,,populatedPlace,uk
Cottingley Bar,,,,populatedPlace,uk
Cottisford,,,,populatedPlace,uk
Cottle's Oak,,,,populatedPlace,uk
Cotton,,,,populatedPlace,uk
Cotton,,,,populatedPlace,uk
Cotton End,,,,populatedPlace,uk
Cotton Stones,,,,populatedPlace,uk
Cotton Tree,,,,populatedPlace,uk
Cottonworth,,,,populatedPlace,uk
Cottown,,,,populatedPlace,uk
Cottown,,,,populatedPlace,uk
Cottown,,,,populatedPlace,uk
Cottown,,,,populatedPlace,uk
Cottwood,,,,populatedPlace,uk
Cotwall,,,,populatedPlace,uk
Cotwalton,,,,populatedPlace,uk
Coubister,,,,populatedPlace,uk
Couch's Mill,,,,populatedPlace,uk
Coughton,,,,populatedPlace,uk
Coughton,,,,populatedPlace,uk
Coulags,,,,populatedPlace,uk
Coulby Newham,,,,populatedPlace,uk
Coulderton,,,,populatedPlace,uk
Coull,,,,populatedPlace,uk
Coulport,,,,populatedPlace,uk
Coulsdon,,,,populatedPlace,uk
Coulston,,,,populatedPlace,uk
Coulter,,,,populatedPlace,uk
Coultings,,,,populatedPlace,uk
Coulton,,,,populatedPlace,uk
Cound,,,,populatedPlace,uk
Coundarbour,,,,populatedPlace,uk
Coundmoor,,,,populatedPlace,uk
Coundon,,,,populatedPlace,uk
Coundon,,,,populatedPlace,uk
Coundon Grange,,,,populatedPlace,uk
Coundon Green,,,,populatedPlace,uk
Counters End,,,,populatedPlace,uk
Countersett,,,,populatedPlace,uk
Countess Cross,,,,populatedPlace,uk
Countess Wear,,,,populatedPlace,uk
Countesthorpe,,,,populatedPlace,uk
Counthorpe,,,,populatedPlace,uk
Countisbury,,,,populatedPlace,uk
County Bridge,,,,populatedPlace,uk
County End,,,,populatedPlace,uk
County Oak,,,,populatedPlace,uk
Coup Green,,,,populatedPlace,uk
Coupar Angus,,,,populatedPlace,uk
Coupland,,,,populatedPlace,uk
Coursehorn,,,,populatedPlace,uk
Coursley,,,,populatedPlace,uk
Court Colman,,,,populatedPlace,uk
Court Henry,,,,populatedPlace,uk
Court Hey,,,,populatedPlace,uk
Court House Green,,,,populatedPlace,uk
Court Orchard,,,,populatedPlace,uk
Court-at-Street,,,,populatedPlace,uk
Courteenhall,,,,populatedPlace,uk
Courtsend,,,,populatedPlace,uk
Courtway,,,,populatedPlace,uk
Cousland,,,,populatedPlace,uk
Cousley Wood,,,,populatedPlace,uk
Cove,,,,populatedPlace,uk
Cove,,,,populatedPlace,uk
Cove,,,,populatedPlace,uk
Cove,,,,populatedPlace,uk
Cove,,,,populatedPlace,uk
Cove Bay,,,,populatedPlace,uk
Cove Bottom,,,,populatedPlace,uk
Covehithe,,,,populatedPlace,uk
Coven,,,,populatedPlace,uk
Coven Heath,,,,populatedPlace,uk
Coveney,,,,populatedPlace,uk
Covenham St Bartholomew,,,,populatedPlace,uk
Covenham St Mary,,,,populatedPlace,uk
Coventry,,,,populatedPlace,uk
Coverack,,,,populatedPlace,uk
Coverack Bridges,,,,populatedPlace,uk
Coverham,,,,populatedPlace,uk
Coves,,,,populatedPlace,uk
Covesea,,,,populatedPlace,uk
Covingham,,,,populatedPlace,uk
Covington,,,,populatedPlace,uk
Covington,,,,populatedPlace,uk
Cow Ark,,,,populatedPlace,uk
Cow Green,,,,populatedPlace,uk
Cow Hill,,,,populatedPlace,uk
Cow Roast,,,,populatedPlace,uk
Cowall Moor,,,,populatedPlace,uk
Cowan Head,,,,populatedPlace,uk
Cowbar,,,,populatedPlace,uk
Cowbeech,,,,populatedPlace,uk
Cowbeech Hill,,,,populatedPlace,uk
Cowbit,,,,populatedPlace,uk
Cowbog,,,,populatedPlace,uk
Cowbridge,,,,populatedPlace,uk
Cowbridge,,,,populatedPlace,uk
Cowcaddens,,,,populatedPlace,uk
Cowcliffe,,,,populatedPlace,uk
Cowdale,,,,populatedPlace,uk
Cowden,,,,populatedPlace,uk
Cowdenbeath,,,,populatedPlace,uk
Cowdenknowes,,,,populatedPlace,uk
Cowers Lane,,,,populatedPlace,uk
Cowes,,,,populatedPlace,uk
Cowesby,,,,populatedPlace,uk
Cowesfield Gate,,,,populatedPlace,uk
Cowesfield Green,,,,populatedPlace,uk
Cowey Green,,,,populatedPlace,uk
Cowfold,,,,populatedPlace,uk
Cowgate,,,,populatedPlace,uk
Cowgill,,,,populatedPlace,uk
Cowgrove,,,,populatedPlace,uk
Cowhill,,,,populatedPlace,uk
Cowhill,,,,populatedPlace,uk
Cowhill,,,,populatedPlace,uk
Cowie,,,,populatedPlace,uk
Cowie,,,,populatedPlace,uk
Cowlairs,,,,populatedPlace,uk
Cowlam,,,,populatedPlace,uk
Cowlease,,,,populatedPlace,uk
Cowlersley,,,,populatedPlace,uk
Cowley,,,,populatedPlace,uk
Cowley,,,,populatedPlace,uk
Cowley,,,,populatedPlace,uk
Cowley,,,,populatedPlace,uk
Cowley,,,,populatedPlace,uk
Cowley,,,,populatedPlace,uk
Cowley Hill,,,,populatedPlace,uk
Cowley Peachey,,,,populatedPlace,uk
Cowling,,,,populatedPlace,uk
Cowling,,,,populatedPlace,uk
Cowling,,,,populatedPlace,uk
Cowlinge,,,,populatedPlace,uk
Cowlishaw,,,,populatedPlace,uk
Cowmes,,,,populatedPlace,uk
Cowpe,,,,populatedPlace,uk
Cowpen,,,,populatedPlace,uk
Cowpen Bewley,,,,populatedPlace,uk
Cowplain,,,,populatedPlace,uk
Cowsden,,,,populatedPlace,uk
Cowshill,,,,populatedPlace,uk
Cowstrandburn,,,,populatedPlace,uk
Cowthorpe,,,,populatedPlace,uk
Cox Common,,,,populatedPlace,uk
Cox Green,,,,populatedPlace,uk
Cox Green,,,,populatedPlace,uk
Cox Green,,,,populatedPlace,uk
Coxbank,,,,populatedPlace,uk
Coxbench,,,,populatedPlace,uk
Coxbridge,,,,populatedPlace,uk
Coxford,,,,populatedPlace,uk
Coxford,,,,populatedPlace,uk
Coxford,,,,populatedPlace,uk
Coxgreen,,,,populatedPlace,uk
Coxheath,,,,populatedPlace,uk
Coxhoe,,,,populatedPlace,uk
Coxlake,,,,populatedPlace,uk
Coxley,,,,populatedPlace,uk
Coxley,,,,populatedPlace,uk
Coxley Wick,,,,populatedPlace,uk
Cox's Green,,,,populatedPlace,uk
Coxside,,,,populatedPlace,uk
Coxtie Green,,,,populatedPlace,uk
Coxwold,,,,populatedPlace,uk
Coylton,,,,populatedPlace,uk
Coylumbridge,,,,populatedPlace,uk
Coynach,,,,populatedPlace,uk
Coytrahên,,,,populatedPlace,uk
Crùlabhig,,,,populatedPlace,uk
Crab Orchard,,,,populatedPlace,uk
Crabble,,,,populatedPlace,uk
Crabbs Cross,,,,populatedPlace,uk
Crabtree,,,,populatedPlace,uk
Crabtree,,,,populatedPlace,uk
Crabtree Green,,,,populatedPlace,uk
Crabtree Green,,,,populatedPlace,uk
Crackenedge,,,,populatedPlace,uk
Crackenthorpe,,,,populatedPlace,uk
Crackington Haven,,,,populatedPlace,uk
Crackley,,,,populatedPlace,uk
Crackley,,,,populatedPlace,uk
Crackleybank,,,,populatedPlace,uk
Crackpot,,,,populatedPlace,uk
Crackstone,,,,populatedPlace,uk
Cracoe,,,,populatedPlace,uk
Craddock,,,,populatedPlace,uk
Cradle End,,,,populatedPlace,uk
Cradlehall,,,,populatedPlace,uk
Cradley,,,,populatedPlace,uk
Cradley,,,,populatedPlace,uk
Cradley Heath,,,,populatedPlace,uk
Cradoc,,,,populatedPlace,uk
Crafthole,,,,populatedPlace,uk
Crafton,,,,populatedPlace,uk
Crag Bank,,,,populatedPlace,uk
Crag Foot,,,,populatedPlace,uk
Cragg Hill,,,,populatedPlace,uk
Cragg Vale,,,,populatedPlace,uk
Craggan,,,,populatedPlace,uk
Cragganmore,,,,populatedPlace,uk
Cragganvallie,,,,populatedPlace,uk
Craghead,,,,populatedPlace,uk
Crai,,,,populatedPlace,uk
Craichie,,,,populatedPlace,uk
Craig,,,,populatedPlace,uk
Craig,,,,populatedPlace,uk
Craig-cefn-parc,,,,populatedPlace,uk
Craigdallie,,,,populatedPlace,uk
Craigdam,,,,populatedPlace,uk
Craigearn,,,,populatedPlace,uk
Craigellachie,,,,populatedPlace,uk
Craigend,,,,populatedPlace,uk
Craigend,,,,populatedPlace,uk
Craigendoran,,,,populatedPlace,uk
Craigends,,,,populatedPlace,uk
Craigengillan,,,,populatedPlace,uk
Craigens,,,,populatedPlace,uk
Craigentinny,,,,populatedPlace,uk
Craigerne Cottage,,,,populatedPlace,uk
Craighall,,,,populatedPlace,uk
Craighead,,,,populatedPlace,uk
Craighouse,,,,populatedPlace,uk
Craigie,,,,populatedPlace,uk
Craigie,,,,populatedPlace,uk
Craigie,,,,populatedPlace,uk
Craigie,,,,populatedPlace,uk
Craigie,,,,populatedPlace,uk
Craigie,,,,populatedPlace,uk
Craigiebuckler,,,,populatedPlace,uk
Craigleith,,,,populatedPlace,uk
Craig-llwyn,,,,populatedPlace,uk
Craiglockhart,,,,populatedPlace,uk
Craigmalloch,,,,populatedPlace,uk
Craigmill,,,,populatedPlace,uk
Craigmillar,,,,populatedPlace,uk
Craigmore,,,,populatedPlace,uk
Craignant,,,,populatedPlace,uk
Craigneuk,,,,populatedPlace,uk
Craigneuk,,,,populatedPlace,uk
Craignure,,,,populatedPlace,uk
Craigo,,,,populatedPlace,uk
Craigrory,,,,populatedPlace,uk
Craigrothie,,,,populatedPlace,uk
Craig's End,,,,populatedPlace,uk
Craigshill,,,,populatedPlace,uk
Craigton,,,,populatedPlace,uk
Craigton,,,,populatedPlace,uk
Craigton,,,,populatedPlace,uk
Craigton,,,,populatedPlace,uk
Craigton Village,,,,populatedPlace,uk
Craig-y-Don,,,,populatedPlace,uk
Craig-y-nos,,,,populatedPlace,uk
Craik,,,,populatedPlace,uk
Crail,,,,populatedPlace,uk
Crailing,,,,populatedPlace,uk
Crakemarsh,,,,populatedPlace,uk
Crambe,,,,populatedPlace,uk
Crambeck,,,,populatedPlace,uk
Cramer Gutter,,,,populatedPlace,uk
Cramhurst,,,,populatedPlace,uk
Cramlington,,,,populatedPlace,uk
Cramlington Village,,,,populatedPlace,uk
Cramond,,,,populatedPlace,uk
Crampmoor,,,,populatedPlace,uk
Cranage,,,,populatedPlace,uk
Cranberry,,,,populatedPlace,uk
Cranborne,,,,populatedPlace,uk
Cranbourne,,,,populatedPlace,uk
Cranbrook,,,,populatedPlace,uk
Cranbrook,,,,populatedPlace,uk
Cranbrook,,,,populatedPlace,uk
Cranbrook Common,,,,populatedPlace,uk
Crane Moor,,,,populatedPlace,uk
Cranes,,,,populatedPlace,uk
Cranfield,,,,populatedPlace,uk
Cranford,,,,populatedPlace,uk
Cranford,,,,populatedPlace,uk
Cranford St Andrew,,,,populatedPlace,uk
Cranford St John,,,,populatedPlace,uk
Cranham,,,,populatedPlace,uk
Cranham,,,,populatedPlace,uk
Cranham Corner,,,,populatedPlace,uk
Cranhill,,,,populatedPlace,uk
Cranhill,,,,populatedPlace,uk
Crank,,,,populatedPlace,uk
Crankwood,,,,populatedPlace,uk
Cranleigh,,,,populatedPlace,uk
Cranley,,,,populatedPlace,uk
Cranley Gardens,,,,populatedPlace,uk
Cranloch,,,,populatedPlace,uk
Cranmer Green,,,,populatedPlace,uk
Cranmore,,,,populatedPlace,uk
Cranmore,,,,populatedPlace,uk
Crannach,,,,populatedPlace,uk
Cranoe,,,,populatedPlace,uk
Cransford,,,,populatedPlace,uk
Cranshaws,,,,populatedPlace,uk
Cranswick,,,,populatedPlace,uk
Crantock,,,,populatedPlace,uk
Cranwell,,,,populatedPlace,uk
Cranwich,,,,populatedPlace,uk
Cranworth,,,,populatedPlace,uk
Craobh Haven,,,,populatedPlace,uk
Crapstone,,,,populatedPlace,uk
Crarae,,,,populatedPlace,uk
Crask,,,,populatedPlace,uk
Crask of Aigas,,,,populatedPlace,uk
Craster,,,,populatedPlace,uk
Craswall,,,,populatedPlace,uk
Crateford,,,,populatedPlace,uk
Cratfield,,,,populatedPlace,uk
Crathes,,,,populatedPlace,uk
Crathie,,,,populatedPlace,uk
Crathie,,,,populatedPlace,uk
Crathorne,,,,populatedPlace,uk
Craven Arms,,,,populatedPlace,uk
Craven Walk,,,,populatedPlace,uk
Craven Wood,,,,populatedPlace,uk
Crawcrook,,,,populatedPlace,uk
Crawford,,,,populatedPlace,uk
Crawford,,,,populatedPlace,uk
Crawforddyke,,,,populatedPlace,uk
Crawfordjohn,,,,populatedPlace,uk
Crawick,,,,populatedPlace,uk
Crawley,,,,populatedPlace,uk
Crawley,,,,populatedPlace,uk
Crawley,,,,populatedPlace,uk
Crawley,,,,populatedPlace,uk
Crawley,,,,populatedPlace,uk
Crawley Down,,,,populatedPlace,uk
Crawley End,,,,populatedPlace,uk
Crawley Hill,,,,populatedPlace,uk
Crawleyside,,,,populatedPlace,uk
Crawshawbooth,,,,populatedPlace,uk
Cray,,,,populatedPlace,uk
Crayford,,,,populatedPlace,uk
Crayke,,,,populatedPlace,uk
Craymere Beck,,,,populatedPlace,uk
Crays Hill,,,,populatedPlace,uk
Cray's Pond,,,,populatedPlace,uk
Craze Lowman,,,,populatedPlace,uk
Crazies Hill,,,,populatedPlace,uk
Creacombe,,,,populatedPlace,uk
Creag Ghoraidh,gla,Creagory,eng,populatedPlace,uk
Creagan,,,,populatedPlace,uk
Creamore Bank,,,,populatedPlace,uk
Creaton,,,,populatedPlace,uk
Creca,,,,populatedPlace,uk
Credenhill,,,,populatedPlace,uk
Crediton,,,,populatedPlace,uk
Creebridge,,,,populatedPlace,uk
Creech,,,,populatedPlace,uk
Creech Bottom,,,,populatedPlace,uk
Creech Heathfield,,,,populatedPlace,uk
Creech St Michael,,,,populatedPlace,uk
Creed,,,,populatedPlace,uk
Creekmoor,,,,populatedPlace,uk
Creekmouth,,,,populatedPlace,uk
Creeksea,,,,populatedPlace,uk
Creeting Bottoms,,,,populatedPlace,uk
Creeting Hills,,,,populatedPlace,uk
Creeting St Mary,,,,populatedPlace,uk
Creeting St Peter,,,,populatedPlace,uk
Creeton,,,,populatedPlace,uk
Creetown,,,,populatedPlace,uk
Cregrina,,,,populatedPlace,uk
Creich,,,,populatedPlace,uk
Creich,,,,populatedPlace,uk
Creigau,,,,populatedPlace,uk
Creigiau,,,,populatedPlace,uk
Cremyll,,,,populatedPlace,uk
Crendell,,,,populatedPlace,uk
Creslow,,,,populatedPlace,uk
Cressage,,,,populatedPlace,uk
Cressbrook,,,,populatedPlace,uk
Cresselly,,,,populatedPlace,uk
Cressex,,,,populatedPlace,uk
Cressing,,,,populatedPlace,uk
Cressington Park,,,,populatedPlace,uk
Cresswell,,,,populatedPlace,uk
Cresswell,,,,populatedPlace,uk
Creswell,,,,populatedPlace,uk
Creswell,,,,populatedPlace,uk
Creswell Green,,,,populatedPlace,uk
Cretingham,,,,populatedPlace,uk
Creunant/Crynant,,,,populatedPlace,uk
Crewe,,,,populatedPlace,uk
Crewe Green,,,,populatedPlace,uk
Crewe-by-Farndon,,,,populatedPlace,uk
Crewgreen,,,,populatedPlace,uk
Crewkerne,,,,populatedPlace,uk
Crews Hill,,,,populatedPlace,uk
Crew's Hole,,,,populatedPlace,uk
Crewton,,,,populatedPlace,uk
Cribbs Causeway,,,,populatedPlace,uk
Cribden Side,,,,populatedPlace,uk
Cribyn,,,,populatedPlace,uk
Crich,,,,populatedPlace,uk
Crichton,,,,populatedPlace,uk
Cricieth,cym,Criccieth,eng,populatedPlace,uk
Crick,,,,populatedPlace,uk
Crick,,,,populatedPlace,uk
Crickadarn,,,,populatedPlace,uk
Cricket Houses,,,,populatedPlace,uk
Cricket Malherbie,,,,populatedPlace,uk
Cricket St Thomas,,,,populatedPlace,uk
Crickham,,,,populatedPlace,uk
Crickheath,,,,populatedPlace,uk
Cricklade,,,,populatedPlace,uk
Cricklewood,,,,populatedPlace,uk
Crickmery,,,,populatedPlace,uk
Crick's Green,,,,populatedPlace,uk
Criddlestyle,,,,populatedPlace,uk
Cridling Stubbs,,,,populatedPlace,uk
Cridmore,,,,populatedPlace,uk
Crieff,,,,populatedPlace,uk
Criggion,,,,populatedPlace,uk
Crigglestone,,,,populatedPlace,uk
Crimble,,,,populatedPlace,uk
Crimbles,,,,populatedPlace,uk
Crimchard,,,,populatedPlace,uk
Crimond,,,,populatedPlace,uk
Crimple,,,,populatedPlace,uk
Crimplesham,,,,populatedPlace,uk
Crimscote,,,,populatedPlace,uk
Crinan,,,,populatedPlace,uk
Crindau,,,,populatedPlace,uk
Crindledyke,,,,populatedPlace,uk
Cringleford,,,,populatedPlace,uk
Cringles,,,,populatedPlace,uk
Crinow,,,,populatedPlace,uk
Cripple Corner,,,,populatedPlace,uk
Cripplegate,,,,populatedPlace,uk
Cripplesease,,,,populatedPlace,uk
Cripplestyle,,,,populatedPlace,uk
Cripp's Corner,,,,populatedPlace,uk
Critchell's Green,,,,populatedPlace,uk
Critchill,,,,populatedPlace,uk
Critchmere,,,,populatedPlace,uk
Croasdale,,,,populatedPlace,uk
Crock Street,,,,populatedPlace,uk
Crockenhill,,,,populatedPlace,uk
Crocker End,,,,populatedPlace,uk
Crockerhill,,,,populatedPlace,uk
Crockerhill,,,,populatedPlace,uk
Crockernwell,,,,populatedPlace,uk
Crocker's Ash,,,,populatedPlace,uk
Crockerton,,,,populatedPlace,uk
Crockey Hill,,,,populatedPlace,uk
Crockham Heath,,,,populatedPlace,uk
Crockham Hill,,,,populatedPlace,uk
